"Fact Sheet","index","url"
"Fact Sheet","4144","http://nanowrimo.org/participants/siobhangra"
"Location: austin,tx Hobbies: slam, poetry, tarot, nihongo, music, anime Favorite noveling music: saul williams, fast paced fischerspooner and MIA Website: http://siobhansmirror.com Occupation: pro tarot reader. facilitator. relationship coach. Favorite books or authors: Nueromancer, Interpreter of Maladies, Passage to India, jaqueline carey, laurell k hamilton, jhumpa lahiri, arundhati roy, chuck palahniuk","4145","http://nanowrimo.org/participants/siobhangra"
"Fact Sheet","4146","http://nanowrimo.org/participants/ShadowsEdge"
"Birthday: June 28 Location: Austin, TX Hobbies: Reading, blogging, role-playing, brewing beer, SCA, costuming and other crafts Favorite noveling music: depends on the character and scene Website: http://www.jlynnbaker.com Occupation: contact representative Favorite books or authors: too many to count","4147","http://nanowrimo.org/participants/ShadowsEdge"
"Fact Sheet","4148","http://nanowrimo.org/participants/Sarasamsara"
"Location: Austin, TX Favorite noveling music: Grimes Website: Favorite books or authors: Elena Ferrante, Roberto Bolano, Vriginia Woolf, Thomas Pynchon, Sarah Waters, Octavia Butler","4149","http://nanowrimo.org/participants/Sarasamsara"
"Fact Sheet","4150","http://nanowrimo.org/participants/scaserta11"
"Location: Austin, Texas Website: https://scaserta11.wordpress.com/","4151","http://nanowrimo.org/participants/scaserta11"
"Fact Sheet","4152","http://nanowrimo.org/participants/ReiKnight"
"Primary Role: Municipal Liaison Location: White Rock, QLD, Australia Hobbies: Wicked Writing, Ravenous Reading, Gallant Gaming, General Procrastination, Consuming Caffeine Favorite noveling music: The Black Keys, Mercenary, Disturbed, Rise Against, Linkin Park, Fall Out Boy, Avenged Sevenfold, Foo Fighters, Pearl Jam, Yellowcard Website: Occupation: Student/retail assistant Favorite books or authors: Sunshine, Discworld, Mystique Trilogy, Artemis Fowl series, In the Name of the Wind, Gentleman Bastard Sequence, Landscapes of Ephemera, SAS Survival Guide, Codex Alera, The Dresden Files, Mistborn Trilogy, Old Kingdom Trilogy, Quantum Gravity, The Rai-Kirah Trilogy, Eoin Colfer, Terry Pratchett, Robin McKinley, Isobelle Carmody, Kylie Chan, Garth Nix, Brandon Sanderson, Carol Berg, Devon Monk, Jennifer Fallon","4153","http://nanowrimo.org/participants/ReiKnight"
"Fact Sheet","4154","http://nanowrimo.org/participants/QueenBee1008"
"Age: 36 Birthday: October 8 Location: Austin, TX Hobbies: Reading, singing, dancing, cuddling with my dog spending time with friends and family. Favorite noveling music: Classical Website: Occupation: Teacher","4155","http://nanowrimo.org/participants/QueenBee1008"
"Fact Sheet","4156","http://nanowrimo.org/participants/Oonaverse"
"Location: Austin, TX Hobbies: writing, learning languages, performing in Rocky Horror, reading Website: https://twitter.com/oonaxoxo Favorite books or authors: Dracula, Lord of the Flies, Frankenstein","4157","http://nanowrimo.org/participants/Oonaverse"
"Fact Sheet","4158","http://nanowrimo.org/participants/paperflye"
"Location: Austin, TX Hobbies: tweeting, flying trapeze, ice cream Favorite noveling music: soundtracks Website: http://www.twitter.com/paperflye Occupation: information designer Favorite books or authors: Malinda Lo, Scott Westerfeld, Jonathan Stroud, E. Lockhart, Justine Larbalestier","4159","http://nanowrimo.org/participants/paperflye"
"Fact Sheet","4160","http://nanowrimo.org/participants/OhNoDomo"
"Location: Austin, TX Hobbies: Knitting, playing games and daydreaming Favorite noveling music: Movie soundtracks Website: Occupation: Customer Love Representative Favorite books or authors: Elizabeth Peters, Stephen King, Jane Austin","4161","http://nanowrimo.org/participants/OhNoDomo"
"Fact Sheet","4162","http://nanowrimo.org/participants/Nyrissa"
"Location: Austin, TX Hobbies: Writing, reading, drawing, video games (go Warcraft!) Favorite noveling music: 90s music when I'm stuck - but Lindsey Stirling or Jennifer Thomas when I'm fully in the groove. Website: http://crystinlgoodwin.wordpress.com Occupation: Starbucks Shift Supervisor Favorite books or authors: Anne McCaffrey, Seanan McGuire, Kim Harrison, R.A. Salvatore, Laurel K Hamilton, Janet Evanovich, Julia Quinn, Stephanie Meyers, J.K. Rowling, Christopher Paolini, Patricia Briggs... Hmm. Maybe I should list who I *don't* like...","4163","http://nanowrimo.org/participants/Nyrissa"
"Fact Sheet","4164","http://nanowrimo.org/participants/movieye"
"Location: Austin, Texas Hobbies: movies, fine dining, travel Favorite noveling music: classic, new age, swing jazz, air pudding Website: http://www.bale-biography.com Occupation: web marketing Favorite books or authors: Sandra Tsing Loh, Robertson Davies, Nick Hornby, James Thurber, Mary Roach","4165","http://nanowrimo.org/participants/movieye"
"Fact Sheet","4166","http://nanowrimo.org/participants/mortillos"
"Location: Round Rock, Texas Hobbies: Yoga, Ceramics, Bicycling, Reading, Rock Climbing, and uh, Writing. Favorite noveling music: Florence and the Machine, Wild Child, Head and the Heart, Nightwish, Mae, the Arcade Fire, Iron and Wine, Deathcab for Cutie, the Decemberists, Quiet Company, and some progressive trance radio. Website: Occupation: Case Manager Favorite books or authors: Sabriel by Garth Nix, Beauty by Robin McKinley, The Naming by Alison Croggon, Garth Nix, Robin McKinley","4167","http://nanowrimo.org/participants/mortillos"
"Fact Sheet","4168","http://nanowrimo.org/participants/Montythibidoux"
"Age: 35 Birthday: May 21 Location: Austin, Texas Hobbies: Cooking, writing, playing board games. Favorite noveling music: pandora radio Website: https://www.facebook.com/montythibidoux Occupation: Temp/contractor-IT support call center for large retailer Favorite books or authors: The Harry Potter Series, The Sookie Stackhouse Series, ""Hello Darlin, Tall and Absolutely true tales about my life""-Larry Hagman, ""roll me up and smoke me when I die""-Willie Nelson, ""Cash The Autobiography""-Johnny Cash","4169","http://nanowrimo.org/participants/Montythibidoux"
"Fact Sheet","4170","http://nanowrimo.org/participants/mollib"
"Age: 40 Location: MD Favorite noveling music: Movie and TV soundtracks and scores and other random songs I hear on TV Website: Favorite books or authors: Stephen King, Kurt Vonnegut Jr, John Irving, Harper Fox, Jordan Castillo Price, Heidi Cullinan, Josh Lanyon, Roald Dahl, Lemony Snicket, Terry Pratchett","4171","http://nanowrimo.org/participants/mollib"
"Fact Sheet","4172","http://nanowrimo.org/participants/lleikeratx"
"Age: 57 Location: Austin, Texas Hobbies: writing, reading, crocheting, playing with my grandson Favorite noveling music: Bach's Brandenburg Concerti Website: http://www.Grandmaadventure.blogspot.com Occupation: Freelance project manager/senior copywriter Favorite books or authors: Misty of Chincoteague; anything by Kathryn Lynn Davis, Diana Gabaldon and Tasha Alexander","4173","http://nanowrimo.org/participants/lleikeratx"
"Fact Sheet","4174","http://nanowrimo.org/participants/letsdothisthing2014"
"Location: Austin Hobbies: Dogs, movies and books Favorite noveling music: https://coffitivity.com/ Website: http://carolyncohagan.com/ Occupation: Novelist and creative writing teacher","4175","http://nanowrimo.org/participants/letsdothisthing2014"
"Fact Sheet","4176","http://nanowrimo.org/participants/Leirua"
"Age: 17 Birthday: April 1 Location: Jacksonville, Florida Hobbies: Reading, writing, running. Time not spend doing these things is probably being spent on Tumblr or Netflix. Favorite noveling music: Blink 182, Panic! At The Disco, The 1975, Jimmy Eat World, The Pretty Reckless, My Chemical Romance, Fall Out Boy, Grouplove, The Killers, The Offspring, Death Cab for Cutie, M.I.A. Website: http://www.poppyflowerpoetry.tumblr.com Sponsorship URL: https://www.classy.org/fundraise?fcid=361464 Occupation: Student Favorite books or authors: Harry Potter series, Caster Chronicles, The Lovely Bones, The Book Thief. Also, anything by John Green.","4177","http://nanowrimo.org/participants/Leirua"
"Fact Sheet","4178","http://nanowrimo.org/participants/kiwiette"
"Location: Austin, TX Hobbies: Travel, reading, blogging, web design, dare I say writing? Favorite noveling music: The Glitch Mob, Tool, Mogwai, Grimes Website: Occupation: Content Manager","4179","http://nanowrimo.org/participants/kiwiette"
"Fact Sheet","4180","http://nanowrimo.org/participants/Kittycat2007"
"Age: 29 Location: Austin, TX Hobbies: reading, writing, gaming Favorite noveling music: classical and gaming and movie soundtracks. Website: Occupation: Customer Service rep by day and Writer by night! Favorite books or authors: Iris johansen, Kay Hooper, Robert frost, Edgar A Poe","4181","http://nanowrimo.org/participants/Kittycat2007"
"Fact Sheet","4182","http://nanowrimo.org/participants/Kitty-Van-Halen"
"Age: 41 Birthday: April 14 Location: Vancouver, USA Hobbies: Procrastination, power napping, spending way too much time on the internet. Secondary interests are reading comic books, reading in general, foisting unwanted attention on my pets, drawing, painting, art journaling, perfume hoarding, and collecting thrift store and kitsch items. Favorite noveling music: The sound of silence. (Not the Simon & Garfunkel song. Actual silence.) Website: Occupation: Licensed Mental Health Counselor Favorite books or authors: Michael Chabon, Lauren Groff, Mary Roach, Elizabeth Hand, Neil Gaiman, Mary Shelley, Kirsten Miller, Ransom Riggs, Denise Hamilton, Sylvia Plath, mysteries of any kind, sci-fi, the Motley Crue biography ""The Dirt.""","4183","http://nanowrimo.org/participants/Kitty-Van-Halen"
"Fact Sheet","4184","http://nanowrimo.org/participants/kellyspace1208"
"Location: Austin, TX Hobbies: Writing, reading, and chasing my children Favorite noveling music: Opera Website: http://kmhodgeauthor.blogspot.com/ Occupation: Author & Grant Writer","4185","http://nanowrimo.org/participants/kellyspace1208"
"Fact Sheet","4186","http://nanowrimo.org/participants/karalianne"
"Primary Role: Municipal Liaison Location: Recliner, sewing room, or coffee shop... Hobbies: Autism, guinea pigs, spirituality, art, ADHD, crochet, knitting Favorite noveling music: Probably my iPod. So Sarah McLachlan, TobyMac, Kathryn Rose, and Rebecca St James (among others). Website: http://jannalouise.thehoskincentre.com Occupation: Freelance Writer & Editor, Homemaker Favorite books or authors: Sewer, Gas & Electric; Jane Eyre; Gone With the Wind; Songmaster, Lurlene McDaniel, Orscon Scott Card, Robin McKinley, Charles de Lint","4187","http://nanowrimo.org/participants/karalianne"
"Fact Sheet","4188","http://nanowrimo.org/participants/k-hinton"
"Primary Role: Municipal Liaison Location: Arkansas Hobbies: Piano, American Sign Language Favorite noveling music: Film scores (or music without lyrics) Website: http://www.KortneyHinton.com Occupation: Photographer","4189","http://nanowrimo.org/participants/k-hinton"
"Fact Sheet","4190","http://nanowrimo.org/participants/Jontheone"
"Age: 25 Location: Austin Hobbies: Volleyball, politics, staying up at night trying to solve world problems, etc. Favorite noveling music: I always start with Clubbed to Death - Rob Dougan, after that it depends on what is happening. Website: Occupation: Student Favorite books or authors: I like to think I haven't yet read my favorite book, though Glass Bead Game has been very influential.","4191","http://nanowrimo.org/participants/Jontheone"
"Fact Sheet","4192","http://nanowrimo.org/participants/Jennifer-Duckie-Brewer"
"Location: San Marcos/ South Austin Favorite noveling music: Diamond Rings, Non-lyrical Movie Scores (Jurassic Park is my favorite), Gillian Welch, The Civil Wars, Lana Del Rey Website: http://www.jdbrewerbooks.com","4193","http://nanowrimo.org/participants/Jennifer-Duckie-Brewer"
"Fact Sheet","4194","http://nanowrimo.org/participants/jadana"
"Primary Role: Municipal Liaison Location: Austin, TX Hobbies: Writing, gardening, herbalism, home brewing, indie publishing, chasing my cats and dog around Favorite noveling music: The Grand Budapest Hotel soundtrack, Philip Glass, Seamus Egan, Mundi, Cat Stevens, indie folk Website: http://jackiedana.com Sponsorship URL: https://www.classy.org/fundraise?fcid=523068 Occupation: Professional copywriter and novelist Favorite books or authors: Charles DeLint, Mary Stewart, Diana Gabaldon, Robert Heinlein, Katherine Kurtz, S. A. Hunt, Jasper Fforde","4195","http://nanowrimo.org/participants/jadana"
"Fact Sheet","4196","http://nanowrimo.org/participants/Janice-D-P"
"Location: Austin, Texas Hobbies: Scrapbooking, reading, animal rescue, cooking Favorite noveling music: Classical Website: http://www.theconstantscrapper.com Occupation: Web designer","4197","http://nanowrimo.org/participants/Janice-D-P"
"Fact Sheet","4198","http://nanowrimo.org/participants/Jackbuck"
"Age: 61 Birthday: April 25 Location: Austin, Tx Hobbies: Gardening and camping Favorite noveling music: Sounds of nature Website: Occupation: Retired executive assistant and teacher Favorite books or authors: Secret Life of Bees,","4199","http://nanowrimo.org/participants/Jackbuck"
"Fact Sheet","4200","http://nanowrimo.org/participants/icefallstears"
"Location: Texas Hobbies: Computer/Video games, reading, music Favorite noveling music: depends on the scene Website: Favorite books or authors: Stephen King, Dean Koontz, J. D. Robb, Michelle Sagara, Mercedes Lackey","4201","http://nanowrimo.org/participants/icefallstears"
"Fact Sheet","4202","http://nanowrimo.org/participants/hillsc"
"Location: Austin, TX Website: http://www.elsewhither.com/","4203","http://nanowrimo.org/participants/hillsc"
"Fact Sheet","4204","http://nanowrimo.org/participants/helenathemuse"
"Location: Austin, TX Hobbies: Photography, running, blogging Favorite noveling music: Whatever's playing at Austin Java Website: http://www.deannaroy.com Occupation: USA Today bestselling author of romance, suspense, and women's fiction Favorite books or authors: Sons and Lovers, Marry Me, Cold Mountain, Rules, Summer of the Swans, John Updike, DH Lawrence, Margaret Atwood, Sonya Sones","4205","http://nanowrimo.org/participants/helenathemuse"
"Fact Sheet","4206","http://nanowrimo.org/participants/handsome-jim"
"Primary Role: Municipal Liaison Location: San Antonio - Writing Groups and Bars to keep me going Hobbies: Capoeria, Doctor Who, Motorcycles, Beer and anything that combines these together Favorite noveling music: a little of everything, especially if it comes with a Music Video Website: http://www.amazon.com/H.-James-Lopez/e/B00TR962IE/ref=sr_ntt_srch_lnk_2?qid=1445609771&sr=8-2 Occupation: System Admin Favorite books or authors: Lamb, Good Omens, The Time Machine, Alice in Wonderland, Christopher Moore, Neil Gaiman, Terry Pratchett, Issac Asimov, Chelsea Handler, there are so many","4207","http://nanowrimo.org/participants/handsome-jim"
"Fact Sheet","4208","http://nanowrimo.org/participants/gpanza"
"Location: Austin, TX Website: Occupation: Snr. Interactive Marketing Consultant","4209","http://nanowrimo.org/participants/gpanza"
"Fact Sheet","4210","http://nanowrimo.org/participants/Gozonji"
"Location: Austin, TX Website:","4211","http://nanowrimo.org/participants/Gozonji"
"Fact Sheet","4212","http://nanowrimo.org/participants/gale-albright"
"Location: Hutto, Texas Website: http://daralbright.wordpress.com","4213","http://nanowrimo.org/participants/gale-albright"
"Fact Sheet","4214","http://nanowrimo.org/participants/flickguy"
"Location: Santa Ana, CA Hobbies: Reading, Movies, Acting, Games Favorite noveling music: Mostly country, but I like a lot of different styles Website: http://flickguy.blogspot.com Sponsorship URL: http://www.classy.org/flickguy2015 Occupation: Accounting Favorite books or authors: Stephen King, Peter David, Terry Goodkind, JK Rowling, DJ MacHale, Tanya Reed","4215","http://nanowrimo.org/participants/flickguy"
"Fact Sheet","4216","http://nanowrimo.org/participants/Farrah_Rochon"
"Location: New Orleans, LA Hobbies: Reading, Football, Broadway, Chocolate Favorite noveling music: Simply Noise white noise app Website: http://farrahrochon.com Occupation: Umm...writer?","4217","http://nanowrimo.org/participants/Farrah_Rochon"
"Fact Sheet","4218","http://nanowrimo.org/participants/Evinschmevin"
"Location: Liberty Hill, Texas Hobbies: cooking, writing, ignoring my children Favorite noveling music: Silence... Website: http://www.foodgoodlaundrybad.com Occupation: Mommy/Writer Favorite books or authors: To Kill a Mockingbird, Delicious","4219","http://nanowrimo.org/participants/Evinschmevin"
"Fact Sheet","4220","http://nanowrimo.org/participants/EvalinaPhoenix"
"Age: 30 Location: Leander, Texas Hobbies: Reading, writing, crocheting, playing tag with my cat, laughing, cooking, baking, and using the Oxford Comma. Favorite noveling music: Lindsay Sterling, Glenn Miller, and Alanis Morissette Website: https://twitter.com/EvaPhoenix Occupation: Craft store wizard Favorite books or authors: Alice's Adventures in Wonderland and Through the Looking Glass and What Alice Found There; Nora Roberts, Holly Black, Mercedes Lackey, JK Rowling, Jane Austen, and Jim Butcher.","4221","http://nanowrimo.org/participants/EvalinaPhoenix"
"Fact Sheet","4222","http://nanowrimo.org/participants/embersshadow"
"Age: 27 Birthday: July 19 Location: Texas Hobbies: writing Favorite noveling music: movie soundtracks Website: Occupation: student Favorite books or authors: Tolkien, Kelly McCullough","4223","http://nanowrimo.org/participants/embersshadow"
"Fact Sheet","4224","http://nanowrimo.org/participants/solayan"
"Primary Role: Municipal Liaison Location: Toronto, Ontario, Canada Hobbies: reading (audiobooks!), playing with my pet bird, baking, cross stitch, singing, Catholicism (yes, my religion is also a hobby) Favorite noveling music: classical Website: Occupation: Admin Assistant Favorite books or authors: Terry Pratchett, Jim Butcher, Connie Willis, C.S. Lewis, J.R.R. Tolkein, Suzanne Martel, Guy Gavriel Kay, Jonathan Stroud, e e cummings,Tom King","4225","http://nanowrimo.org/participants/solayan"
"Fact Sheet","4226","http://nanowrimo.org/participants/wulfae"
"Location: Canada, eh! Hobbies: sewing, knitting, drawing, videogame-ing, watching TV... etc? Website: http://wulfae.deviantart.com/ Occupation: animanator Favorite books or authors: I'm really enjoying Guy Gavriel Kay.","4227","http://nanowrimo.org/participants/wulfae"
"Fact Sheet","4228","http://nanowrimo.org/participants/WrittenLiving"
"Age: 23 Location: near Toronto, Canada Favorite noveling music: Florence & the Machine Website: Favorite books or authors: Diane Setterfield","4229","http://nanowrimo.org/participants/WrittenLiving"
"Fact Sheet","4230","http://nanowrimo.org/participants/TrudyG"
"Birthday: May 5 Location: St. John's, Nfld/Labr, Canada Hobbies: cats, cross-stitching, computers Favorite noveling music: Maritime/Celtic Folk Music, SF/Fantasy Filk, Oldies Rock; Heather Dale, Leslie Fish, Heather Alexander/Alexander James; Great Big Sea; Celtic Connection; Gordon Lightfoot; John Denver; The Rankin Family; Echo's Children; Simon & Garfunkel; Mary Black Website: http://tagbooks.net/ Sponsorship URL: https://www.classy.org/fundraise?fcid=369091 Favorite books or authors: Magic's Price, Star Sister, Phoenix and Ashes, The Fairy Godmother, The Fire's Stone, Mercedes Lackey, Tanya Huff, the Liaden Universe","4231","http://nanowrimo.org/participants/TrudyG"
"Fact Sheet","4232","http://nanowrimo.org/participants/Rinjii"
"Location: Toronto, ON Hobbies: baking, corrupting the youth of today Favorite noveling music: broken social scene feel good lost Website: Occupation: sex educator Favorite books or authors: losing faith by daniel blythe, the time traveller's wife by audrey niffenegger, the god of small things by arundhati roy, never let me go by kazuo ishiguro, the wind up bird chronicle by haruki murakami, the preservationist by david maine, good omens by neil gaiman and terry pratchett","4233","http://nanowrimo.org/participants/Rinjii"
"Fact Sheet","4234","http://nanowrimo.org/participants/persekore"
"Age: 28 Birthday: August 28 Location: Mountain View Hobbies: digital art, walking, audiobooks, PC gaming Favorite noveling music: Marie-Mai, E Nomine, Glee Website: http://persekore.wordpress.com/ Occupation: Writer Favorite books or authors: Guy Gavriel Kay, Laurie R King, Elizabeth George, Ian Rankin, Brandon Sanderson, Jim Butcher, Jacqueline Carey, Patrick Rothfuss","4235","http://nanowrimo.org/participants/persekore"
"Fact Sheet","4236","http://nanowrimo.org/participants/perfectimperfection"
"Location: Toronto, Canada Hobbies: Board Games, Music, Writing, Photography, Acting Favorite noveling music: Apollo Atmospheres and Soundtracks by Brian Eno Website: http://www.dragonliterature.com Occupation: Writer, Composer, Game Guru at Snakes & Lattes Favorite books or authors: Dan Abnett, The Lord Of The Rings, Dune, The Five People That You Meet In Heaven, Stephen Fry's Incomplete And Utter History Of Classical Music, Romance of Three Kingdoms, Ready Player One, Nine Princes In Amber","4237","http://nanowrimo.org/participants/perfectimperfection"
"Fact Sheet","4238","http://nanowrimo.org/participants/mr_caterpillar"
"Age: 30 Birthday: September 14 Location: Toronto Hobbies: chinchilla keeping, quasi-music noises, photography, movies, going to concerts and clubs, exercising at the gym Favorite noveling music: Dead Can Dance, movie soundtracks by Hans Zimmer for example, Tangerine Dream, Vangelis, Tr/st, Orbital Website: http://www.troubador.co.uk/book_info.asp?bookid=3174 Occupation: Writing, editing and transcription specialist. Favorite books or authors: The Runestaff Quartet, The Count Brass Trilogy, The Swords Trilogy, Orsinian Tales, Nochnoi Dozor, J.G. Ballard, Ursula K. LeGuin, Michael Moorcock, Sergei Lukyanenko, Garth Nix, Angela Carter","4239","http://nanowrimo.org/participants/mr_caterpillar"
"Fact Sheet","4240","http://nanowrimo.org/participants/Lop"
"Age: 27 Location: Toronto Hobbies: Writing, karaoke, music, playing with my god-birds, hosting EFAD all year long! Favorite noveling music: Lord of the Rings soundtrack, The Hobbit soundtrack, Josh Groban.... Whatever relates to my novel at the time Website: http://the-writingonthe-wall.blogspot.com Occupation: Reservationist Favorite books or authors: Lord of the Rings, Game of Thrones, The Langoliers, Chase The Lightning, Goodnight Moon, Love You Forever, Where The Sidewalk Ends, The Outsiders","4241","http://nanowrimo.org/participants/Lop"
"Fact Sheet","4242","http://nanowrimo.org/participants/LadyofPangaea"
"Age: 27 Location: Toronto Hobbies: Writing, music, playing with my god-birds, hosting EFAD all year long! Favorite noveling music: Whatever makes me think about what I'm writing Website: http://the-writingonthe-wall.blogspot.com Occupation: Reservationist Favorite books or authors: Lord of the Rings, Game of Thrones, The Langoliers, Chase The Lightning, Goodnight Moon, Love You Forever, Where The Sidewalk Ends, The Outsiders","4243","http://nanowrimo.org/participants/LadyofPangaea"
"Fact Sheet","4244","http://nanowrimo.org/participants/kaluvinar"
"Age: 24 Location: Muskoka, Ontario Hobbies: music, cooking and baking, drinking coffee, knitting Favorite noveling music: Frank Turner, the Forrest Gump soundtrack, Florence + the Machine, the Tragically Hip, Nicki Minaj Website: Occupation: cook Favorite books or authors: A Tree Grows in Brooklyn, The Art of Fielding, Ender's Game, Jeffrey Eugenides, Ivan E Coyote","4245","http://nanowrimo.org/participants/kaluvinar"
"Fact Sheet","4246","http://nanowrimo.org/participants/Hemp-Fandango"
"Location: Toronto Hobbies: drinking, opinion having Website: http://spentgladiatornumbertwo.tumblr.com Occupation: keeping it real","4247","http://nanowrimo.org/participants/Hemp-Fandango"
"Fact Sheet","4248","http://nanowrimo.org/participants/Coralie"
"Location: Newfoundland Hobbies: Sleeping and other things that allow me to be living so I can write. Favorite noveling music: Silence. Website: http://corabubbles.tumblr.com Favorite books or authors: The Fault in Our Stars, Looking for Alaska, Chandas Wars","4249","http://nanowrimo.org/participants/Coralie"
"Fact Sheet","4250","http://nanowrimo.org/participants/cleverboot"
"Location: Toronto, ON Hobbies: Theatre, drawing, reading (a lot), biking, riding the TTC with my mp3 player blaring, trolling the deep, dark recesses of the interwebs Favorite noveling music: Classic rock, instrumental soundtracks, and random pop music that I would otherwise never admit to listening to Website: http://mightybookgirl.blogspot.ca/ Occupation: Library tech/Retail Favorite books or authors: Harry Potter, Odd Thomas, The Outsiders, To Kill a Mockingbird, Terry Pratchett, Stephen King, Neil Gaimain, Douglas Adams","4251","http://nanowrimo.org/participants/cleverboot"
"Fact Sheet","4252","http://nanowrimo.org/participants/Brandon-Sanderson"
"Location: Utah Website: http://www.brandonsanderson.com/","4253","http://nanowrimo.org/participants/Brandon-Sanderson"
"Fact Sheet","4254","http://nanowrimo.org/participants/artistflop"
"Location: Canada Hobbies: reading, writing, gaming, music Favorite noveling music: none Website: http://artistflop.livejournal.com Occupation: cashier Favorite books or authors: JK Rowling, Patrick Rothfuss, George RR Martin, John Green, Diana Gabaldon, Suzanne Collins, Gail Carriger, Jim Butcher, Terry Pratchett, Neil Gaiman","4255","http://nanowrimo.org/participants/artistflop"
"Fact Sheet","4256","http://nanowrimo.org/participants/Applepine"
"Location: Behind you!!! Psych. Hobbies: drawing, writing Favorite noveling music: movie soundtracks Website: http://writinginmargins.weebly.com/ Occupation: college student Favorite books or authors: The Lunar Chronicles, Regina Doman, Rick Riordan, C.S. Lewis, J.R.R. Tolkien","4257","http://nanowrimo.org/participants/Applepine"
"Fact Sheet","4258","http://nanowrimo.org/participants/mrshreffler"
"Primary Role: Municipal Liaison Location: Orlando, FL Favorite noveling music: Classic Rock Website: http://bradshreffler.com Occupation: Teacher Favorite books or authors: JK Rowling, Jim Butcher, Terry Brooks","4259","http://nanowrimo.org/participants/mrshreffler"
"Fact Sheet","4260","http://nanowrimo.org/participants/young108west"
"Location: Orlando, Florida Hobbies: Geocaching, Orienteering, Theme Parks Favorite noveling music: The Remus Lupins, The Whomping Willows, Draco and the Malfoy's, Harry and the Potters Website: Occupation: Teacher Favorite books or authors: Harry Potter Series, Lightning Thief Series, , John Grisham, Tom Clancey, Dean Koontz, Sir Arthur Conan Doyle","4261","http://nanowrimo.org/participants/young108west"
"Fact Sheet","4262","http://nanowrimo.org/participants/FelineTheCatHerder"
"Location: Orlando, FL Hobbies: Reading (of course!), geekery, cat herding. Favorite noveling music: Ambient, Solo Piano, New Age, Classical... (aka ""music without distracting words"") Website: http://twitter.com/felineherdscats Occupation: Geek translator for nongeeks (technical writer)","4263","http://nanowrimo.org/participants/FelineTheCatHerder"
"Fact Sheet","4264","http://nanowrimo.org/participants/E-M-Caines"
"Location: Central Florida Hobbies: running, gardening, reading, writing (not always in that order) Favorite noveling music: ""My Teeny Bopper Station"" on Pandora Website: http://www.ella-martin.com Occupation: Author. Analyst. Blogger. Mom. (Not in that order.) Favorite books or authors: Lisi Harrison, Ally Carter, Gail Carriger, Rick Riordan, Eoin Colfer, Jenny Lynn Barnes, Sara Shepherd, LS Murphy, Helene Dunbar, Holly Bourne","4265","http://nanowrimo.org/participants/E-M-Caines"
"Fact Sheet","4266","http://nanowrimo.org/participants/caflesch"
"Location: Orlando, FL Hobbies: Running, History, Movies, Reading, Traveling Favorite noveling music: Keane, the Script, Muse, Movie Soundtracks Website: Favorite books or authors: Cora Carmack, Katie McGarry, Roni Loren, JRR Tolkein","4267","http://nanowrimo.org/participants/caflesch"
"Fact Sheet","4268","http://nanowrimo.org/participants/Foreign_Nebula"
"Primary Role: Municipal Liaison Location: Sydney Hobbies: Writing, reading, sci-fi watching Favorite noveling music: Soundtrack music scores, particularly Dragon Age: Inquisition, Elder Scrolls Skyrim, ESO Website: http://www.fanfiction.net/u/658147/Foreign-Nebula Occupation: Diploma Trained Childcare Teacher Favorite books or authors: The Pellinor Quartet by Allison Croggon, Matthew Reilly books","4269","http://nanowrimo.org/participants/Foreign_Nebula"
"Fact Sheet","4270","http://nanowrimo.org/participants/WishfollThinking"
"Website:","4271","http://nanowrimo.org/participants/WishfollThinking"
"Fact Sheet","4272","http://nanowrimo.org/participants/Tiriniel"
"Primary Role: Municipal Liaison Location: Sydney, Australia Hobbies: Reading, writing, coding Website: http://tiriniel.wordpress.com Occupation: Software developer","4273","http://nanowrimo.org/participants/Tiriniel"
"Fact Sheet","4274","http://nanowrimo.org/participants/theladyafterwards"
"Location: Sydney, Australia Website:","4275","http://nanowrimo.org/participants/theladyafterwards"
"Fact Sheet","4276","http://nanowrimo.org/participants/Shadow-of-Malice"
"Age: 21 Location: Sydney, Australia Hobbies: Writing, reading, singing and playing video games. Favorite noveling music: EVERYTHING! MWahahahaha.... Website: http://www.fanfiction.net/u/1778260/Shadow-of-Malice Occupation: Admin Assistant and PA Favorite books or authors: Emily Rodda, Maria V. Snyder, Mathew Reilly and everything else","4277","http://nanowrimo.org/participants/Shadow-of-Malice"
"Fact Sheet","4278","http://nanowrimo.org/participants/Rovine"
"Location: Sydney, Australia Hobbies: Singing, drawing, computers, anything but writing (eh?) Favorite noveling music: Trip hop, new age, down tempo, classical, slow jazz Website: https://worldrovine.com Occupation: IT Coordinator Favorite books or authors: Terry Pratchett, Neil Gaiman, HP Lovecraft, too many to list","4279","http://nanowrimo.org/participants/Rovine"
"Fact Sheet","4280","http://nanowrimo.org/participants/MarchMagnolia"
"Location: Sydney Hobbies: Writing, reading, gaming, listening to music, being a lazy shit Favorite noveling music: Red, In Fear and Faith, Imagine Dragons, Thousand Foot Krutch, Adelitas Way, Breaking Benjamin Website: http://www.fanfiction.net/~marchmagnolia Occupation: Junior Admin Favorite books or authors: Rick Riordan, Janet Evanovich, Lewis Caroll, Harper Lee, Cassandra Clare, Derek Landy, Anthony Horowitz","4281","http://nanowrimo.org/participants/MarchMagnolia"
"Fact Sheet","4282","http://nanowrimo.org/participants/lauren-e-mitchell"
