"Novel Name.href","Novel Name.text","Novel Date","index","url"
"http://nanowrimo.org/participants/mr_caterpillar/novels/the-daughter-of-storms","The Daughter of Storms","November 2013","1706","http://nanowrimo.org/participants/mr_caterpillar/novels"
"http://nanowrimo.org/participants/mr_caterpillar/novels/invaders","Invaders","November 2012","1707","http://nanowrimo.org/participants/mr_caterpillar/novels"
"http://nanowrimo.org/participants/mr_caterpillar/novels/the-new-age-working-title","The New Age (working title)","November 2011","1708","http://nanowrimo.org/participants/mr_caterpillar/novels"
"http://nanowrimo.org/participants/mr_caterpillar/novels/unnamed-sequel-to-the-gift-knight-s-quest","Unnamed sequel to The Gift Knight's Quest","November 2010","1709","http://nanowrimo.org/participants/mr_caterpillar/novels"
"http://nanowrimo.org/participants/mr_caterpillar/novels/unnamed-prequel-manuscript","Unnamed Prequel Manuscript","November 2009","1710","http://nanowrimo.org/participants/mr_caterpillar/novels"
"http://nanowrimo.org/participants/mr_caterpillar/novels/the-gift-knight-s-quest","The Gift Knight's Quest","November 2008","1711","http://nanowrimo.org/participants/mr_caterpillar/novels"
"http://nanowrimo.org/participants/lop/novels/awake-1013630","Awake","November 2015","1712","http://nanowrimo.org/participants/Lop/novels"
"http://nanowrimo.org/participants/lop/novels/pangaea-book-one-1013631","Pangaea: Book One","November 2014","1713","http://nanowrimo.org/participants/Lop/novels"
"http://nanowrimo.org/participants/lop/novels/pangaea-book-one-1013632","Pangaea: Book One","November 2013","1714","http://nanowrimo.org/participants/Lop/novels"
"http://nanowrimo.org/participants/lop/novels/pangaea-book-one-1013633","Pangaea: Book One","November 2012","1715","http://nanowrimo.org/participants/Lop/novels"
"http://nanowrimo.org/participants/ladyofpangaea/novels/awake-816012","Awake","November 2015","1716","http://nanowrimo.org/participants/LadyofPangaea/novels"
"http://nanowrimo.org/participants/ladyofpangaea/novels/pangaea-book-one-581301","Pangaea: Book One","November 2014","1717","http://nanowrimo.org/participants/LadyofPangaea/novels"
"http://nanowrimo.org/participants/ladyofpangaea/novels/pangaea-book-one","Pangaea: Book One","November 2013","1718","http://nanowrimo.org/participants/LadyofPangaea/novels"
"http://nanowrimo.org/participants/ladyofpangaea/novels/pangaea-223970","Pangaea","November 2012","1719","http://nanowrimo.org/participants/LadyofPangaea/novels"
"http://nanowrimo.org/participants/kaluvinar/novels/2015-novel-930251","2015 Novel","November 2015","1720","http://nanowrimo.org/participants/kaluvinar/novels"
"http://nanowrimo.org/participants/kaluvinar/novels/wip-717444","WIP","November 2014","1721","http://nanowrimo.org/participants/kaluvinar/novels"
"http://nanowrimo.org/participants/kaluvinar/novels/the-resistance-390775","The Resistance","November 2013","1722","http://nanowrimo.org/participants/kaluvinar/novels"
"http://nanowrimo.org/participants/kaluvinar/novels/all-the-things-i-think-i-am","All the Things I Think I Am","November 2011","1723","http://nanowrimo.org/participants/kaluvinar/novels"
"http://nanowrimo.org/participants/kaluvinar/novels/the-problem-with-devotion-the-magic-butterfly","The Problem With Devotion/The Magic Butterfly","November 2009","1724","http://nanowrimo.org/participants/kaluvinar/novels"
"http://nanowrimo.org/participants/hemp-fandango/novels/ladies-night","Ladies' Night","November 2015","1725","http://nanowrimo.org/participants/Hemp-Fandango/novels"
"http://nanowrimo.org/participants/hemp-fandango/novels/the-last-girl-602922","The Last Girl","November 2014","1726","http://nanowrimo.org/participants/Hemp-Fandango/novels"
"http://nanowrimo.org/participants/hemp-fandango/novels/the-spider-498207","The Spider","November 2013","1727","http://nanowrimo.org/participants/Hemp-Fandango/novels"
"http://nanowrimo.org/participants/coralie/novels/merfilma","Merfilma","November 2015","1728","http://nanowrimo.org/participants/Coralie/novels"
"http://nanowrimo.org/participants/coralie/novels/night-of-son","Night of Son","November 2014","1729","http://nanowrimo.org/participants/Coralie/novels"
"http://nanowrimo.org/participants/coralie/novels/what-it-takes-383642","What it Takes","November 2013","1730","http://nanowrimo.org/participants/Coralie/novels"
"http://nanowrimo.org/participants/coralie/novels/curse-the-day","Curse the Day","November 2012","1731","http://nanowrimo.org/participants/Coralie/novels"
"http://nanowrimo.org/participants/coralie/novels/corpse-de-ballet","Corpse De Ballet.","November 2011","1732","http://nanowrimo.org/participants/Coralie/novels"
"http://nanowrimo.org/participants/coralie/novels/bionic-eyes","Bionic Eyes","November 2010","1733","http://nanowrimo.org/participants/Coralie/novels"
"http://nanowrimo.org/participants/coralie/novels/happy-ending-384268","Happy Ending","November 2009","1734","http://nanowrimo.org/participants/Coralie/novels"
"http://nanowrimo.org/participants/coralie/novels/the-cat-384310","The Cat","November 2008","1735","http://nanowrimo.org/participants/Coralie/novels"
"http://nanowrimo.org/participants/coralie/novels/novel-573424","Untitled","November 2007","1736","http://nanowrimo.org/participants/Coralie/novels"
"http://nanowrimo.org/participants/cleverboot/novels/omni-guy-rising-blog-of-a-young-superhero","Omni-Guy Rising!: (Blog of a Young Superhero)","November 2015","1737","http://nanowrimo.org/participants/cleverboot/novels"
"http://nanowrimo.org/participants/cleverboot/novels/sing-finch","Sing & Finch","November 2013","1738","http://nanowrimo.org/participants/cleverboot/novels"
"http://nanowrimo.org/participants/cleverboot/novels/magic-club","Magic Club","November 2012","1739","http://nanowrimo.org/participants/cleverboot/novels"
"http://nanowrimo.org/participants/cleverboot/novels/being-vision-boy","Being Vision Boy","November 2011","1740","http://nanowrimo.org/participants/cleverboot/novels"
"http://nanowrimo.org/participants/cleverboot/novels/novel-572058","Untitled","November 2010","1741","http://nanowrimo.org/participants/cleverboot/novels"
"http://nanowrimo.org/participants/brandon-sanderson/novels/oathbringer","Oathbringer","November 2015","1742","http://nanowrimo.org/participants/Brandon-Sanderson/novels"
"http://nanowrimo.org/participants/brandon-sanderson/novels/alcatraz-versus-the-knights-of-crystallia","Alcatraz Versus the Knights of Crystallia","November 2007","1743","http://nanowrimo.org/participants/Brandon-Sanderson/novels"
"http://nanowrimo.org/participants/brandon-sanderson/novels/elantris","Elantris","November 2005","1744","http://nanowrimo.org/participants/Brandon-Sanderson/novels"
"http://nanowrimo.org/participants/artistflop/novels/novel-824895","Untitled","November 2015","1745","http://nanowrimo.org/participants/artistflop/novels"
"http://nanowrimo.org/participants/artistflop/novels/novel-591296","Untitled","November 2014","1746","http://nanowrimo.org/participants/artistflop/novels"
"http://nanowrimo.org/participants/artistflop/novels/novel-450459","Untitled","November 2013","1747","http://nanowrimo.org/participants/artistflop/novels"
"http://nanowrimo.org/participants/artistflop/novels/novel-221760","Untitled","November 2012","1748","http://nanowrimo.org/participants/artistflop/novels"
"http://nanowrimo.org/participants/artistflop/novels/untitled-novel-100873","Untitled","November 2011","1749","http://nanowrimo.org/participants/artistflop/novels"
"http://nanowrimo.org/participants/applepine/novels/eight-miles-up","Eight Miles Up","November 2015","1750","http://nanowrimo.org/participants/Applepine/novels"
"http://nanowrimo.org/participants/applepine/novels/stop-fiend","Stop, Fiend!","November 2014","1751","http://nanowrimo.org/participants/Applepine/novels"
"http://nanowrimo.org/participants/applepine/novels/orthros","Orthros","November 2013","1752","http://nanowrimo.org/participants/Applepine/novels"
"http://nanowrimo.org/participants/applepine/novels/the-stars-are-falling-181665","The Stars Are Falling","November 2012","1753","http://nanowrimo.org/participants/Applepine/novels"
"http://nanowrimo.org/participants/applepine/novels/expiration-date","Expiration Date","November 2011","1754","http://nanowrimo.org/participants/Applepine/novels"
"http://nanowrimo.org/participants/applepine/novels/the-monster-keepers","The Monster Keepers","November 2010","1755","http://nanowrimo.org/participants/Applepine/novels"
"http://nanowrimo.org/participants/mrshreffler/novels/integrating-technology-into-schools","Integrating Technology into Schools","November 2015","1756","http://nanowrimo.org/participants/mrshreffler/novels"
"http://nanowrimo.org/participants/mrshreffler/novels/i-m-not-the-bad-guy-and-neither-are-you","I'm Not the Bad Guy - And Neither Are You","November 2014","1757","http://nanowrimo.org/participants/mrshreffler/novels"
"http://nanowrimo.org/participants/mrshreffler/novels/sideways-stories-from-a-real-school","Sideways Stories from a Real School","November 2013","1758","http://nanowrimo.org/participants/mrshreffler/novels"
"http://nanowrimo.org/participants/mrshreffler/novels/jack-wrimo-and-the-ori-war","Jack Wrimo and the Ori War","November 2012","1759","http://nanowrimo.org/participants/mrshreffler/novels"
"http://nanowrimo.org/participants/mrshreffler/novels/in-the-end6","In The End","November 2011","1760","http://nanowrimo.org/participants/mrshreffler/novels"
"http://nanowrimo.org/participants/young108west/novels/the-many-hats-i-wear-as-a-classroom-teacher","The Many Hats I Wear As a Classroom Teacher","November 2015","1761","http://nanowrimo.org/participants/young108west/novels"
"http://nanowrimo.org/participants/young108west/novels/the-investigator-part-2","The Investigator Part 2","November 2014","1762","http://nanowrimo.org/participants/young108west/novels"
"http://nanowrimo.org/participants/young108west/novels/the-investigator-438705","The Investigator","November 2013","1763","http://nanowrimo.org/participants/young108west/novels"
"http://nanowrimo.org/participants/young108west/novels/tsunami-264794","Tsunami","November 2012","1764","http://nanowrimo.org/participants/young108west/novels"
"http://nanowrimo.org/participants/young108west/novels/lost12","Lost","November 2011","1765","http://nanowrimo.org/participants/young108west/novels"
"http://nanowrimo.org/participants/felinethecatherder/novels/wip-835103","WIP","November 2015","1766","http://nanowrimo.org/participants/FelineTheCatHerder/novels"
"http://nanowrimo.org/participants/felinethecatherder/novels/the-summer-of-love","The Summer of Love","November 2013","1767","http://nanowrimo.org/participants/FelineTheCatHerder/novels"
"http://nanowrimo.org/participants/felinethecatherder/novels/the-russian-hill-house","The Russian Hill House","November 2012","1768","http://nanowrimo.org/participants/FelineTheCatHerder/novels"
"http://nanowrimo.org/participants/e-m-caines/novels/wip-933398","WIP","November 2015","1769","http://nanowrimo.org/participants/E-M-Caines/novels"
"http://nanowrimo.org/participants/e-m-caines/novels/will-the-real-prince-charming-please-stand-up","Will the Real Prince Charming Please Stand Up?","November 2012","1770","http://nanowrimo.org/participants/E-M-Caines/novels"
"http://nanowrimo.org/participants/caflesch/novels/unnamed-ycp-anthology-story","Unnamed YCP Anthology Story","November 2015","1771","http://nanowrimo.org/participants/caflesch/novels"
"http://nanowrimo.org/participants/caflesch/novels/offside-pass","Offside Pass","November 2014","1772","http://nanowrimo.org/participants/caflesch/novels"
"http://nanowrimo.org/participants/caflesch/novels/major-misconduct","Major Misconduct","November 2013","1773","http://nanowrimo.org/participants/caflesch/novels"
"http://nanowrimo.org/participants/caflesch/novels/the-guardians-180344","The Guardians","November 2012","1774","http://nanowrimo.org/participants/caflesch/novels"
"http://nanowrimo.org/participants/foreign_nebula/novels/castle-beyond-the-looking-glass","Castle Beyond the Looking Glass","November 2015","1775","http://nanowrimo.org/participants/Foreign_Nebula/novels"
"http://nanowrimo.org/participants/foreign_nebula/novels/castle-in-the-looking-glass-arc-3","Castle in the Looking Glass - Arc 3","November 2014","1776","http://nanowrimo.org/participants/Foreign_Nebula/novels"
"http://nanowrimo.org/participants/foreign_nebula/novels/beyond-the-looking-glass-arc-2","Beyond the Looking Glass - Arc 2","November 2013","1777","http://nanowrimo.org/participants/Foreign_Nebula/novels"
"http://nanowrimo.org/participants/foreign_nebula/novels/beyond-the-looking-glass-arc-1","Beyond The Looking Glass- Arc 1","November 2012","1778","http://nanowrimo.org/participants/Foreign_Nebula/novels"
"http://nanowrimo.org/participants/wishfollthinking/novels/battle-scars-902187","Battle Scars","November 2015","1779","http://nanowrimo.org/participants/WishfollThinking/novels"
"http://nanowrimo.org/participants/tiriniel/novels/scribe-s-exile","Scribe's Exile","November 2015","1780","http://nanowrimo.org/participants/Tiriniel/novels"
"http://nanowrimo.org/participants/tiriniel/novels/outcast-of-asgard","Outcast of Asgard","November 2014","1781","http://nanowrimo.org/participants/Tiriniel/novels"
"http://nanowrimo.org/participants/tiriniel/novels/curiosity-made-the-cat","Curiosity Made the Cat","November 2013","1782","http://nanowrimo.org/participants/Tiriniel/novels"
"http://nanowrimo.org/participants/tiriniel/novels/to-kill-a-fallen-angel","To Kill A Fallen Angel","November 2011","1783","http://nanowrimo.org/participants/Tiriniel/novels"
"http://nanowrimo.org/participants/theladyafterwards/novels/a-woman-scorned-working-title","A Woman Scorned (working title)","November 2015","1784","http://nanowrimo.org/participants/theladyafterwards/novels"
"http://nanowrimo.org/participants/theladyafterwards/novels/fire-of-the-gods-working-title","Fire Of The Gods (working title)","November 2012","1785","http://nanowrimo.org/participants/theladyafterwards/novels"
"http://nanowrimo.org/participants/theladyafterwards/novels/rib-bones-working-title","Rib Bones (working title)","November 2011","1786","http://nanowrimo.org/participants/theladyafterwards/novels"
"http://nanowrimo.org/participants/shadow-of-malice/novels/echo-982764","ECHO","November 2015","1787","http://nanowrimo.org/participants/Shadow-of-Malice/novels"
"http://nanowrimo.org/participants/shadow-of-malice/novels/hybrid-674370","Hybrid","November 2014","1788","http://nanowrimo.org/participants/Shadow-of-Malice/novels"
"http://nanowrimo.org/participants/shadow-of-malice/novels/hide-and-seek-448776","Hide and Seek","November 2013","1789","http://nanowrimo.org/participants/Shadow-of-Malice/novels"
"http://nanowrimo.org/participants/rovine/novels/world-rovine","World Rovine","November 2015","1790","http://nanowrimo.org/participants/Rovine/novels"
"http://nanowrimo.org/participants/rovine/novels/lachrymal-nights","Lachrymal Nights","November 2014","1791","http://nanowrimo.org/participants/Rovine/novels"
"http://nanowrimo.org/participants/marchmagnolia/novels/the-vagrant-stigma-chronicles-i-lumberjack-planet","The Vagrant Stigma Chronicles I: Lumberjack Planet","November 2015","1792","http://nanowrimo.org/participants/MarchMagnolia/novels"
"http://nanowrimo.org/participants/marchmagnolia/novels/lumberjack-planet","Lumberjack Planet","November 2014","1793","http://nanowrimo.org/participants/MarchMagnolia/novels"
"http://nanowrimo.org/participants/marchmagnolia/novels/the-descent-into-fairground","The Descent into Fairground","November 2013","1794","http://nanowrimo.org/participants/MarchMagnolia/novels"
"http://nanowrimo.org/participants/lauren-e-mitchell/novels/the-writing-wrap-up","The Writing Wrap-Up","November 2015","1795","http://nanowrimo.org/participants/lauren-e-mitchell/novels"
"http://nanowrimo.org/participants/lauren-e-mitchell/novels/the-saints-march","The Saints' March","November 2014","1796","http://nanowrimo.org/participants/lauren-e-mitchell/novels"
"http://nanowrimo.org/participants/lauren-e-mitchell/novels/the-vector-recalibration","The Vector Recalibration","November 2013","1797","http://nanowrimo.org/participants/lauren-e-mitchell/novels"
"http://nanowrimo.org/participants/lauren-e-mitchell/novels/the-transition-equilibrium","The Transition Equilibrium","November 2012","1798","http://nanowrimo.org/participants/lauren-e-mitchell/novels"
"http://nanowrimo.org/participants/lauren-e-mitchell/novels/the-pythagorean-paradigm","The Pythagorean Paradigm","November 2011","1799","http://nanowrimo.org/participants/lauren-e-mitchell/novels"
"http://nanowrimo.org/participants/lauren-e-mitchell/novels/the-flutterby-effect","The Flutterby Effect","November 2010","1800","http://nanowrimo.org/participants/lauren-e-mitchell/novels"
"http://nanowrimo.org/participants/lauren-e-mitchell/novels/the-luddite-clause","The Luddite Clause","November 2009","1801","http://nanowrimo.org/participants/lauren-e-mitchell/novels"
"http://nanowrimo.org/participants/lauren-e-mitchell/novels/the-demon-s-daughter","The Demon's Daughter","November 2008","1802","http://nanowrimo.org/participants/lauren-e-mitchell/novels"
"http://nanowrimo.org/participants/lauren-e-mitchell/novels/the-fear-collectors","The Fear Collectors","November 2007","1803","http://nanowrimo.org/participants/lauren-e-mitchell/novels"
"http://nanowrimo.org/participants/lauren-e-mitchell/novels/the-whole-banana","The Whole Banana","November 2006","1804","http://nanowrimo.org/participants/lauren-e-mitchell/novels"
"http://nanowrimo.org/participants/lauren-e-mitchell/novels/the-golden-players","The Golden Players","November 2005","1805","http://nanowrimo.org/participants/lauren-e-mitchell/novels"
"http://nanowrimo.org/participants/lauren-e-mitchell/novels/the-littlest-halfling","The Littlest Halfling","November 2004","1806","http://nanowrimo.org/participants/lauren-e-mitchell/novels"
"http://nanowrimo.org/participants/lauren-e-mitchell/novels/postmodernism-stole-my-dingo","Postmodernism Stole My Dingo","November 2003","1807","http://nanowrimo.org/participants/lauren-e-mitchell/novels"
"http://nanowrimo.org/participants/lauralu91/novels/raising-the-dead-for-fun-and-profit","Raising the Dead for Fun and Profit","November 2015","1808","http://nanowrimo.org/participants/Lauralu91/novels"
"http://nanowrimo.org/participants/lauralu91/novels/fortune-fables-the-first-steps","Fortune Fables - The First Steps","November 2014","1809","http://nanowrimo.org/participants/Lauralu91/novels"
"http://nanowrimo.org/participants/jdniemand/novels/the-oracle-of-philadelphia-2-the-nexus-game","The Oracle of Philadelphia 2: The Nexus Game","November 2015","1810","http://nanowrimo.org/participants/jdniemand/novels"
"http://nanowrimo.org/participants/jdniemand/novels/the-oracle-of-philadelphia","The Oracle of Philadelphia","November 2014","1811","http://nanowrimo.org/participants/jdniemand/novels"
"http://nanowrimo.org/participants/jdniemand/novels/project-lotus","Project Lotus","November 2013","1812","http://nanowrimo.org/participants/jdniemand/novels"
"http://nanowrimo.org/participants/jdniemand/novels/i-hate-cheerleaders","I Hate Cheerleaders","November 2012","1813","http://nanowrimo.org/participants/jdniemand/novels"
"http://nanowrimo.org/participants/hypercaz/novels/to-trap-the-wandering-vine","To Trap the Wandering Vine","November 2015","1814","http://nanowrimo.org/participants/HyperCaz/novels"
"http://nanowrimo.org/participants/hypercaz/novels/the-walls-of-ellan","The Walls of Ellan","November 2013","1815","http://nanowrimo.org/participants/HyperCaz/novels"
"http://nanowrimo.org/participants/hexigon/novels/the-blackbloods-again","The Blackbloods (again!!)","November 2015","1816","http://nanowrimo.org/participants/Hexigon/novels"
"http://nanowrimo.org/participants/hexigon/novels/the-blackbloods-781736","The Blackbloods","November 2014","1817","http://nanowrimo.org/participants/Hexigon/novels"
"http://nanowrimo.org/participants/hexigon/novels/vespra-the-early-years","Vespra -the early years","November 2013","1818","http://nanowrimo.org/participants/Hexigon/novels"
"http://nanowrimo.org/participants/hexigon/novels/eve-s-order","Eve's Order","November 2012","1819","http://nanowrimo.org/participants/Hexigon/novels"
"http://nanowrimo.org/participants/hexigon/novels/zombies-on-space-ships","Zombies on Space Ships","November 2011","1820","http://nanowrimo.org/participants/Hexigon/novels"
"http://nanowrimo.org/participants/gwentheg/novels/the-people-parade","The People Parade.","November 2015","1821","http://nanowrimo.org/participants/gwentheg/novels"
"http://nanowrimo.org/participants/drachenkrallefantasy/novels/das-versprechen-der-greife","Das Versprechen der Greife","November 2015","1822","http://nanowrimo.org/participants/DrachenkralleFantasy/novels"
"http://nanowrimo.org/participants/drachenkrallefantasy/novels/die-legende-der-silberflugel","Die Legende der Silberflügel","November 2014","1823","http://nanowrimo.org/participants/DrachenkralleFantasy/novels"
"http://nanowrimo.org/participants/drachenkrallefantasy/novels/das-amulett-der-greife","Das Amulett der Greife","November 2013","1824","http://nanowrimo.org/participants/DrachenkralleFantasy/novels"
"http://nanowrimo.org/participants/drachenkrallefantasy/novels/die-wandlerin","Die Wandlerin","November 2012","1825","http://nanowrimo.org/participants/DrachenkralleFantasy/novels"
"http://nanowrimo.org/participants/balladeer/novels/your-mileage-may-fairy","Your Mileage May Fairy","November 2015","1826","http://nanowrimo.org/participants/Balladeer/novels"
"http://nanowrimo.org/participants/balladeer/novels/wyrmpeak","Wyrmpeak","November 2014","1827","http://nanowrimo.org/participants/Balladeer/novels"
"http://nanowrimo.org/participants/balladeer/novels/crystalline-working-title","Crystalline (Working Title)","November 2013","1828","http://nanowrimo.org/participants/Balladeer/novels"
"http://nanowrimo.org/participants/queenoftheuniverse/novels/the-carnival-boy-2015","The Carnival Boy 2015","November 2015","1829","http://nanowrimo.org/participants/QueenOfTheUniverse/novels"
"http://nanowrimo.org/participants/queenoftheuniverse/novels/the-carnival-boy-578352","The Carnival Boy","November 2014","1830","http://nanowrimo.org/participants/QueenOfTheUniverse/novels"
"http://nanowrimo.org/participants/queenoftheuniverse/novels/detective-ghost","Detective Ghost","November 2013","1831","http://nanowrimo.org/participants/QueenOfTheUniverse/novels"
"http://nanowrimo.org/participants/queenoftheuniverse/novels/fighting-for-love-shifter-emergency-response-team-1","Fighting For Love (Shifter Emergency Response Team 1)","November 2012","1832","http://nanowrimo.org/participants/QueenOfTheUniverse/novels"
"http://nanowrimo.org/participants/queenoftheuniverse/novels/of-love-and-courage","Of Love And Courage","November 2011","1833","http://nanowrimo.org/participants/QueenOfTheUniverse/novels"
"http://nanowrimo.org/participants/queenoftheuniverse/novels/of-love-and-courage-version-1","Of Love And Courage version 1","November 2010","1834","http://nanowrimo.org/participants/QueenOfTheUniverse/novels"
"http://nanowrimo.org/participants/queenoftheuniverse/novels/don-t-remember-790963","Don't Remember","November 2009","1835","http://nanowrimo.org/participants/QueenOfTheUniverse/novels"
"http://nanowrimo.org/participants/queenoftheuniverse/novels/servants-of-darkness-version-2","Servants of Darkness version 2","November 2008","1836","http://nanowrimo.org/participants/QueenOfTheUniverse/novels"
"http://nanowrimo.org/participants/queenoftheuniverse/novels/servants-of-darkness-version-1","Servants of Darkness version 1","November 2007","1837","http://nanowrimo.org/participants/QueenOfTheUniverse/novels"
"http://nanowrimo.org/participants/queenoftheuniverse/novels/train-explosion","Train Explosion","November 2006","1838","http://nanowrimo.org/participants/QueenOfTheUniverse/novels"
"http://nanowrimo.org/participants/queenoftheuniverse/novels/noir-stuff","Noir Stuff","November 2005","1839","http://nanowrimo.org/participants/QueenOfTheUniverse/novels"
"http://nanowrimo.org/participants/queenoftheuniverse/novels/abby-and-sid","Abby and Sid","November 2004","1840","http://nanowrimo.org/participants/QueenOfTheUniverse/novels"
"http://nanowrimo.org/participants/vashtan/novels/risk-return","Risk Return","November 2015","1841","http://nanowrimo.org/participants/Vashtan/novels"
"http://nanowrimo.org/participants/vashtan/novels/bird-book","Bird book","November 2014","1842","http://nanowrimo.org/participants/Vashtan/novels"
"http://nanowrimo.org/participants/vashtan/novels/kettenhund","Kettenhund","November 2007","1843","http://nanowrimo.org/participants/Vashtan/novels"
"http://nanowrimo.org/participants/tkphotog/novels/skinny-dipping-in-quicksand","Skinny Dipping in Quicksand","November 2015","1844","http://nanowrimo.org/participants/tkphotog/novels"
"http://nanowrimo.org/participants/tkphotog/novels/memories-of-the-nearly-departed","Memories of the Nearly Departed","November 2014","1845","http://nanowrimo.org/participants/tkphotog/novels"
"http://nanowrimo.org/participants/tkphotog/novels/down-out-in-charm-city","Down & Out in Charm City.","November 2013","1846","http://nanowrimo.org/participants/tkphotog/novels"
"http://nanowrimo.org/participants/tkphotog/novels/auntie-dame-memoirs-of-an-improbable-childhood","Auntie Dame: Memoirs of an Improbable Childhood","November 2012","1847","http://nanowrimo.org/participants/tkphotog/novels"
"http://nanowrimo.org/participants/tkphotog/novels/deus-ex-waffle-house","Deus Ex Waffle House","November 2011","1848","http://nanowrimo.org/participants/tkphotog/novels"
"http://nanowrimo.org/participants/tkphotog/novels/the-fortunate-idiot","The Fortunate Idiot","November 2010","1849","http://nanowrimo.org/participants/tkphotog/novels"
"http://nanowrimo.org/participants/tkphotog/novels/the-accidental-concierge","The Accidental Concierge","November 2009","1850","http://nanowrimo.org/participants/tkphotog/novels"
"http://nanowrimo.org/participants/tkphotog/novels/diplomatic-impunity-581667","Diplomatic Impunity","November 2008","1851","http://nanowrimo.org/participants/tkphotog/novels"
"http://nanowrimo.org/participants/tkphotog/novels/don-t-speak-ill-of-the-dead","Don't Speak Ill of the Dead","November 2007","1852","http://nanowrimo.org/participants/tkphotog/novels"
"http://nanowrimo.org/participants/tkphotog/novels/don-t-look-back-581631","Don't Look Back","November 2006","1853","http://nanowrimo.org/participants/tkphotog/novels"
"http://nanowrimo.org/participants/tkphotog/novels/the-redneck-white-wedding-blues","The Redneck White Wedding Blues","November 2005","1854","http://nanowrimo.org/participants/tkphotog/novels"
"http://nanowrimo.org/participants/tkphotog/novels/down-and-out-in-charm-city","Down and Out in Charm City","November 2004","1855","http://nanowrimo.org/participants/tkphotog/novels"
"http://nanowrimo.org/participants/sociotom/novels/space-puncher-ii-the-punchening","Space Puncher II: The Punchening","November 2015","1856","http://nanowrimo.org/participants/SocioTom/novels"
"http://nanowrimo.org/participants/sociotom/novels/space-puncher","Space Puncher","November 2014","1857","http://nanowrimo.org/participants/SocioTom/novels"
"http://nanowrimo.org/participants/sociotom/novels/crowdsourced-a-book-of-stories","Crowdsourced: A Book of Stories","November 2013","1858","http://nanowrimo.org/participants/SocioTom/novels"
"http://nanowrimo.org/participants/sociotom/novels/dial-time-for-zombies","Dial Time for Zombies","November 2012","1859","http://nanowrimo.org/participants/SocioTom/novels"
"http://nanowrimo.org/participants/sociotom/novels/nemesis","Nemesis","November 2011","1860","http://nanowrimo.org/participants/SocioTom/novels"
"http://nanowrimo.org/participants/sociotom/novels/howl-619829","Howl","November 2010","1861","http://nanowrimo.org/participants/SocioTom/novels"
"http://nanowrimo.org/participants/sociotom/novels/late-fees","Late Fees","November 2009","1862","http://nanowrimo.org/participants/SocioTom/novels"
"http://nanowrimo.org/participants/sociotom/novels/divine-619842","Divine","November 2008","1863","http://nanowrimo.org/participants/SocioTom/novels"
"http://nanowrimo.org/participants/sociotom/novels/the-mists-of-nerrivick","The Mists of Nerrivick","November 2007","1864","http://nanowrimo.org/participants/SocioTom/novels"
"http://nanowrimo.org/participants/kaje-harper/novels/unintended-consequences-1007538","Unintended Consequences","November 2015","1865","http://nanowrimo.org/participants/Kaje-Harper/novels"
"http://nanowrimo.org/participants/kaje-harper/novels/i-ll-know-when-i-get-there","I'll Know When I Get There","November 2014","1866","http://nanowrimo.org/participants/Kaje-Harper/novels"
"http://nanowrimo.org/participants/kaje-harper/novels/rebuilding-year-book-2","Rebuilding Year Book 2","November 2013","1867","http://nanowrimo.org/participants/Kaje-Harper/novels"
"http://nanowrimo.org/participants/kaje-harper/novels/sole-support","Sole Support","November 2012","1868","http://nanowrimo.org/participants/Kaje-Harper/novels"
"http://nanowrimo.org/participants/kaje-harper/novels/some-assembly-required1","Some Assembly Required","November 2011","1869","http://nanowrimo.org/participants/Kaje-Harper/novels"
"http://nanowrimo.org/participants/empressriz/novels/too-much-or-i-remember-mama","Too Much (Or, I Remember Mama)","November 2015","1870","http://nanowrimo.org/participants/EmpressRiz/novels"
"http://nanowrimo.org/participants/empressriz/novels/stream-of-semi-consciousness","Stream of Semi-Consciousness","November 2014","1871","http://nanowrimo.org/participants/EmpressRiz/novels"
"http://nanowrimo.org/participants/empressriz/novels/grief-or-how-to-explain-death-to-the-cat","Grief: Or, How to Explain Death to the Cat","November 2013","1872","http://nanowrimo.org/participants/EmpressRiz/novels"
"http://nanowrimo.org/participants/empressriz/novels/escape-from-gideon","Escape from Gideon","November 2012","1873","http://nanowrimo.org/participants/EmpressRiz/novels"
"http://nanowrimo.org/participants/empressriz/novels/kinsale-chronicles-2-something-wicked-this-way-comes","Kinsale Chronicles #2: Something Wicked This Way Comes","November 2011","1874","http://nanowrimo.org/participants/EmpressRiz/novels"
"http://nanowrimo.org/participants/devb/novels/vultures-lunch","Vultures' Lunch","November 2015","1875","http://nanowrimo.org/participants/DevB/novels"
"http://nanowrimo.org/participants/devb/novels/cabin-fever-618692","Cabin Fever","November 2014","1876","http://nanowrimo.org/participants/DevB/novels"
"http://nanowrimo.org/participants/devb/novels/this-and-that-549052","This and that","November 2013","1877","http://nanowrimo.org/participants/DevB/novels"
"http://nanowrimo.org/participants/devb/novels/queen-for-a-day","Queen for a day","November 2012","1878","http://nanowrimo.org/participants/DevB/novels"
"http://nanowrimo.org/participants/devb/novels/window-in-the-blue","Window in the Blue","November 2011","1879","http://nanowrimo.org/participants/DevB/novels"
"http://nanowrimo.org/participants/devb/novels/moving-in-rhythm","Moving in Rhythm","November 2010","1880","http://nanowrimo.org/participants/DevB/novels"
"http://nanowrimo.org/participants/devb/novels/rise-and-shine-997027","Rise and Shine","November 2009","1881","http://nanowrimo.org/participants/DevB/novels"
